template_name,template_path,template_language,label,detected_smells,always_true_conditions,always_false_conditions,dead_resources,unused_parameters,unused_conditions,no_sourced_outputs,no_sourced_conditions,circular_dependencies,cascading_provisioning_failures,hard_coded_secrets,unrestricted_ip_addresses,unprotected_secrets,parse_time,dependency_graph_build_time,dependency_graph_analysis_time,dependency_graph_analysis_result
group_13777_internal_service_ec2_testdata_RouteTable_tags_defaults,data/terraform_collected_templates_new\group_13777_internal_service_ec2_testdata_RouteTable_tags_defaults/main_gen.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.01437520980834961,0.0,0.0,
group_14992_internal_service_ssm_testdata_Association_basic_v6.10.0,data/terraform_collected_templates_new\group_14992_internal_service_ssm_testdata_Association_basic_v6.10.0/main_gen.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.013187408447265625,0.0,0.0,
group_15261_test_fixtures_gcs-parallel-state-init_template,data/terraform_collected_templates_new\group_15261_test_fixtures_gcs-parallel-state-init_template/main.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.012004852294921875,0.0,0.0,
group_15372_server_controllers_events_testdata_test-repos_import-workspace_dir1,data/terraform_collected_templates_new\group_15372_server_controllers_events_testdata_test-repos_import-workspace_dir1/main.tf|data/terraform_collected_templates_new\group_15372_server_controllers_events_testdata_test-repos_import-workspace_dir1/versions.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.015801668167114258,0.0,0.009007930755615234,
group_15700_tests_terraform_checks_resource_aws_example_NetworkACLUnrestricted,data/terraform_collected_templates_new\group_15700_tests_terraform_checks_resource_aws_example_NetworkACLUnrestricted/main.tf,terraform,smelly,unrestricted_ip_addresses,0,0,0,0,0,0,0,0,0,0,1,0,0.01699995994567871,0.0,0.0,"{'unrestricted_ip_addresses': [{'resource_id': 'fda9a121-3e16-4890-9692-4a01433abe40', 'resource_name': 'aws_network_acl_rule.fail', 'resource_type': 'aws_network_acl_rule', 'property_path': 'cidr_block', 'ip_value': '0.0.0.0/0'}, {'resource_id': 'b65803a8-063d-4619-8607-8b625fc49429', 'resource_name': 'aws_network_acl_rule.pass', 'resource_type': 'aws_network_acl_rule', 'property_path': 'cidr_block', 'ip_value': '0.0.0.0/0'}, {'resource_id': '50f9a510-73ad-4364-9fda-f7edb0a723f2', 'resource_name': 'aws_network_acl_rule.ignore', 'resource_type': 'aws_network_acl_rule', 'property_path': 'cidr_block', 'ip_value': '0.0.0.0/0'}, {'resource_id': '675751bb-dbd5-4d35-9143-e8691fb6d6c8', 'resource_name': 'aws_network_acl_rule.fail2', 'resource_type': 'aws_network_acl_rule', 'property_path': 'cidr_block', 'ip_value': '0.0.0.0/0'}]}"
group_16588_tests_terraform_runner_resources_merge_operator,data/terraform_collected_templates_new\group_16588_tests_terraform_runner_resources_merge_operator/main.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.01399993896484375,0.0,0.0010004043579101562,
group_18919_iac_provider-gcp_persistent-volume-types,data/terraform_collected_templates_new\group_18919_iac_provider-gcp_persistent-volume-types/main.tf|data/terraform_collected_templates_new\group_18919_iac_provider-gcp_persistent-volume-types/output.tf|data/terraform_collected_templates_new\group_18919_iac_provider-gcp_persistent-volume-types/variables.tf,terraform,smelly,always_true_conditions,1,0,0,0,0,0,0,0,0,0,0,0,0.0490107536315918,0.0,0.007976531982421875,"{'always_true_conditions': [{'name': 'condition_1', 'id': '39dfec7d-ba06-4e6e-a4e5-d833e93169c2'}]}"
group_20182_examples_datahub,data/terraform_collected_templates_new\group_20182_examples_datahub/main.tf|data/terraform_collected_templates_new\group_20182_examples_datahub/outputs.tf|data/terraform_collected_templates_new\group_20182_examples_datahub/variables.tf|data/terraform_collected_templates_new\group_20182_examples_datahub/versions.tf,terraform,smelly,unused_parameters,0,0,0,1,0,0,0,0,0,0,0,0,0.0444798469543457,0.0,0.0,"{'unused_parameters': [{'name': 'variable.region', 'id': '126155d3-bcb8-4c17-8665-9fededbe1e50'}]}"
group_21340_examples_resources_domain_ds_records,data/terraform_collected_templates_new\group_21340_examples_resources_domain_ds_records/example_1.tf|data/terraform_collected_templates_new\group_21340_examples_resources_domain_ds_records/example_2.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.028383731842041016,0.0,0.0010056495666503906,
group_21734_examples_dms_kafka_instance-configuration,data/terraform_collected_templates_new\group_21734_examples_dms_kafka_instance-configuration/main.tf|data/terraform_collected_templates_new\group_21734_examples_dms_kafka_instance-configuration/providers.tf|data/terraform_collected_templates_new\group_21734_examples_dms_kafka_instance-configuration/variables.tf,terraform,smelly,always_false_conditions,0,1,0,0,0,0,0,0,0,0,0,0,0.055600881576538086,0.0,0.02209758758544922,"{'always_false_conditions': [{'name': 'condition_1', 'id': 'bd71f152-5706-4996-83f8-37401ef89795'}, {'name': 'condition_2', 'id': 'e28b96d7-b1f7-4e25-a2e5-8742029d1204'}, {'name': 'condition_4', 'id': '5a70078b-6364-4167-8db6-aa1cb36d8513'}]}"
group_21759_examples_elb_dedicated-loadbalancer-with-as,data/terraform_collected_templates_new\group_21759_examples_elb_dedicated-loadbalancer-with-as/main.tf|data/terraform_collected_templates_new\group_21759_examples_elb_dedicated-loadbalancer-with-as/providers.tf|data/terraform_collected_templates_new\group_21759_examples_elb_dedicated-loadbalancer-with-as/variables.tf,terraform,smelly,always_true_conditions,1,0,0,0,0,0,0,0,0,0,0,0,0.10135722160339355,0.0,0.04809260368347168,"{'always_true_conditions': [{'name': 'condition_1', 'id': 'f3c61f66-f188-4451-9135-23f209e84df3'}, {'name': 'condition_2', 'id': '197e7dc7-1581-4b90-bddd-a0d9a9fdab40'}, {'name': 'condition_3', 'id': '8e967a93-f97a-46cb-9eee-482b81f4038f'}, {'name': 'condition_4', 'id': 'af13840d-14a2-4295-af3e-bb26d5f21191'}, {'name': 'condition_5', 'id': '5d25a59d-132d-457c-a392-00dd1fffb05f'}, {'name': 'condition_6', 'id': '1e6d308c-d724-4a8f-9297-2a847dfc86f9'}, {'name': 'condition_7', 'id': 'd0d03786-d2ab-4fc4-bf5e-3252247638ed'}]}"
group_21761_examples_elb_shared-loadbalancer-with-full-configuration,data/terraform_collected_templates_new\group_21761_examples_elb_shared-loadbalancer-with-full-configuration/main.tf|data/terraform_collected_templates_new\group_21761_examples_elb_shared-loadbalancer-with-full-configuration/providers.tf|data/terraform_collected_templates_new\group_21761_examples_elb_shared-loadbalancer-with-full-configuration/variables.tf,terraform,smelly,always_true_conditions;always_false_conditions;dead_resources,1,1,1,0,0,0,0,0,0,0,0,0,0.10274529457092285,0.0,0.08311653137207031,"{'always_false_conditions': [{'name': 'condition_3', 'id': '2623146f-cd63-43e0-a7df-5223fcef8212'}], 'always_true_conditions': [{'name': 'condition_4', 'id': '7386d832-4fcf-4a38-8885-17f5027e7c84'}, {'name': 'condition_10', 'id': 'b7922ce8-03f8-47e5-891f-dfe88c7d9716'}, {'name': 'condition_11', 'id': '8fe566f4-2a4a-40ff-98cc-6579ee4e84e0'}, {'name': 'condition_12', 'id': 'e691a7a1-a59d-438e-8f45-fb71fe838420'}], 'dead_resources': [{'name': 'huaweicloud_vpc_eip.test', 'id': 'cad00d27-73ad-4fb4-a192-10dfe7d4381c', 'type': 'huaweicloud_vpc_eip'}]}"
group_21815_examples_rms_policy-assignment,data/terraform_collected_templates_new\group_21815_examples_rms_policy-assignment/main.tf|data/terraform_collected_templates_new\group_21815_examples_rms_policy-assignment/providers.tf|data/terraform_collected_templates_new\group_21815_examples_rms_policy-assignment/variables.tf,terraform,smelly,always_false_conditions,0,1,0,0,0,0,0,0,0,0,0,0,0.04400181770324707,0.0,0.015099287033081055,"{'always_false_conditions': [{'name': 'condition_1', 'id': '178c4e23-4d2d-44a8-b6c7-165600b63492'}, {'name': 'condition_2', 'id': 'a136418a-0782-4449-8816-ca5831787546'}]}"
group_22027_examples_trino_catalog,data/terraform_collected_templates_new\group_22027_examples_trino_catalog/d_trino_catalog.tf|data/terraform_collected_templates_new\group_22027_examples_trino_catalog/r_trino_catalog.tf,terraform,smelly,unused_parameters,0,0,0,1,0,0,0,0,0,0,0,0,0.040068864822387695,0.0,0.0,"{'unused_parameters': [{'name': 'data.trino_catalog_by_name', 'id': 'a81ed5b8-0e1e-450f-bef2-d7b9699756e8'}, {'name': 'data.trino_catalog_by_id', 'id': '73cf9244-c327-4578-a347-05a20c9aed61'}]}"
group_22540_examples_Microsoft.Network_azureFirewall,data/terraform_collected_templates_new\group_22540_examples_Microsoft.Network_azureFirewall/main.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.02993488311767578,0.0010020732879638672,0.0,
group_24406_pkg_providers_networklists_testdata_Test,data/terraform_collected_templates_new\group_24406_pkg_providers_networklists_testdata_Test/changed_contract_id.tf|data/terraform_collected_templates_new\group_24406_pkg_providers_networklists_testdata_Test/changed_group_id.tf|data/terraform_collected_templates_new\group_24406_pkg_providers_networklists_testdata_Test/match_by_id.tf|data/terraform_collected_templates_new\group_24406_pkg_providers_networklists_testdata_Test/update_by_id.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.05355095863342285,0.0,0.0009999275207519531,
group_24483_examples_deployment_blueprint,data/terraform_collected_templates_new\group_24483_examples_deployment_blueprint/main.tf|data/terraform_collected_templates_new\group_24483_examples_deployment_blueprint/variables.tf|data/terraform_collected_templates_new\group_24483_examples_deployment_blueprint/versions.tf,terraform,smelly,unprotected_secrets,0,0,0,0,0,0,0,0,0,0,0,1,0.047350406646728516,0.0,0.0,"{'unprotected_secrets': [{'parameter_id': '044219cf-92c9-4d72-87f1-cb744d61c9a6', 'parameter_name': 'refresh_token'}]}"
group_24916_examples_resources_aci_no_drop_dscp_matc,data/terraform_collected_templates_new\group_24916_examples_resources_aci_no_drop_dscp_matc/provider.tf|data/terraform_collected_templates_new\group_24916_examples_resources_aci_no_drop_dscp_matc/resource-all-attributes.tf|data/terraform_collected_templates_new\group_24916_examples_resources_aci_no_drop_dscp_matc/resource.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.02899765968322754,0.0,0.0,
group_25768_internal_tofu_testdata_plan-self-ref,data/terraform_collected_templates_new\group_25768_internal_tofu_testdata_plan-self-ref/main.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.010001420974731445,0.0,0.0009989738464355469,
group_26282_examples_resources_octopusdeploy_tentacl,data/terraform_collected_templates_new\group_26282_examples_resources_octopusdeploy_tentacl/resource.tf,terraform,smelly,circular_dependencies,0,0,0,0,0,0,0,1,0,0,0,0,0.016121625900268555,0.0,0.001007080078125,"{'circular_dependencies': [{'cycle': ['octopusdeploy_tentacle_certificate.example_with_dependencies', 'octopusdeploy_kubernetes_agent_deployment_target.agent', 'octopusdeploy_tentacle_certificate.example_with_dependencies'], 'cycle_length': 2, 'cycle_type': 'pure_resource_cycle', 'nodes_involved': ['octopusdeploy_tentacle_certificate.example_with_dependencies', 'octopusdeploy_kubernetes_agent_deployment_target.agent']}]}"
group_26634_terraform_security_ufw_edge,data/terraform_collected_templates_new\group_26634_terraform_security_ufw_edge/main.tf|data/terraform_collected_templates_new\group_26634_terraform_security_ufw_edge/variables.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.03346657752990723,0.0,0.0,
group_27433_vendor_github.com_hashicorp_terraform_te,data/terraform_collected_templates_new\group_27433_vendor_github.com_hashicorp_terraform_te/main.tf,terraform,smelly,circular_dependencies,0,0,0,0,0,0,0,1,0,0,0,0,0.013003826141357422,0.0,0.0,"{'circular_dependencies': [{'cycle': ['aws_instance.foo', 'aws_instance.bar', 'aws_instance.foo'], 'cycle_length': 2, 'cycle_type': 'pure_resource_cycle', 'nodes_involved': ['aws_instance.foo', 'aws_instance.bar']}]}"
group_27882_examples_resources_routeros_user_manager,data/terraform_collected_templates_new\group_27882_examples_resources_routeros_user_manager/resource.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.016180753707885742,0.0,0.0,
group_28012_pkg_tf2pulumi_internal_config_testdata_d,data/terraform_collected_templates_new\group_28012_pkg_tf2pulumi_internal_config_testdata_d/.#emacs-one.tf|data/terraform_collected_templates_new\group_28012_pkg_tf2pulumi_internal_config_testdata_d/.hidden.tf,terraform,smelly,unused_parameters;no_sourced_outputs,0,0,0,1,0,1,0,0,0,0,0,0,0.004004955291748047,0.0,0.0,"{'unused_parameters': [{'name': 'variable.foo', 'id': '1f5f4139-0628-4bc6-a928-81069ce97b88'}], 'no_sourced_outputs': [{'name': 'Out.web_ip', 'id': '7c0b7df2-9432-46f7-a85b-2cea2ec66b71'}]}"
group_28302_internal_elasticsearch_security_role_tes,data/terraform_collected_templates_new\group_28302_internal_elasticsearch_security_role_tes/main.tf|data/terraform_collected_templates_new\group_28302_internal_elasticsearch_security_role_tes/variables.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.01801753044128418,0.0,0.0,
group_28608_internal_kibana_slo_testdata_TestAccReso,data/terraform_collected_templates_new\group_28608_internal_kibana_slo_testdata_TestAccReso/test.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.02000117301940918,0.0,0.0,
group_28825_infra,data/terraform_collected_templates_new\group_28825_infra/main.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.014000892639160156,0.0,0.0010006427764892578,
group_30024_examples_platform_chain_infra_erc20,data/terraform_collected_templates_new\group_30024_examples_platform_chain_infra_erc20/main.tf|data/terraform_collected_templates_new\group_30024_examples_platform_chain_infra_erc20/variables.tf,terraform,smelly,unused_parameters;unprotected_secrets,0,0,0,1,0,0,0,0,0,0,0,1,0.0797579288482666,0.0,0.0,"{'unprotected_secrets': [{'parameter_id': 'a06f7999-99a1-41f5-af4c-32a3541e3db9', 'parameter_name': 'kaleido_platform_password'}], 'unused_parameters': [{'name': 'data.gws_0', 'id': 'b1c1f480-276d-47b1-9c17-698adc61d9ea'}]}"
group_30058_modules_aws_v2_titan_environment,data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/main.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/o.network.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/o.vpc_peering.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/outputs.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/r.routing.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/r.vpc_peering.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/v.network.tf|data/terraform_collected_templates_new\group_30058_modules_aws_v2_titan_environment/variables.tf,terraform,smelly,always_false_conditions;dead_resources;unused_parameters,0,1,1,1,0,0,0,0,0,0,0,0,0.15136075019836426,0.0010004043579101562,0.011005878448486328,"{'always_false_conditions': [{'name': 'condition_2', 'id': 'e08899c2-b3a3-4d8e-89f6-3c53050f3aeb'}], 'dead_resources': [{'name': 'aws_vpc_peering_connection_accepter.hub', 'id': '383bee68-2bfe-4227-9f97-57602a26e134', 'type': 'aws_vpc_peering_connection_accepter'}], 'unused_parameters': [{'name': 'variable.netbios_node_type', 'id': 'b9a5c590-51e8-4cc5-b4df-7207b297be69'}]}"
group_30377_examples_resources_alkira_billing_tag,data/terraform_collected_templates_new\group_30377_examples_resources_alkira_billing_tag/resource.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.012998104095458984,0.0,0.0,
group_30561_terraform_production,data/terraform_collected_templates_new\group_30561_terraform_production/datamart_imported_logs.tf|data/terraform_collected_templates_new\group_30561_terraform_production/ecr.tf|data/terraform_collected_templates_new\group_30561_terraform_production/ip_lists.tf|data/terraform_collected_templates_new\group_30561_terraform_production/main.tf|data/terraform_collected_templates_new\group_30561_terraform_production/outputs.tf|data/terraform_collected_templates_new\group_30561_terraform_production/variables.tf,terraform,smelly,hard_coded_secrets;unprotected_secrets,0,0,0,0,0,0,0,0,0,1,0,1,0.1718120574951172,0.0,0.009937763214111328,"{'hard_coded_secrets': [{'parameter_id': '0d21b9cb-07b3-4a05-85e8-9b06faad0783', 'parameter_name': 'github_actions_runner_token'}], 'unprotected_secrets': [{'parameter_id': '0d21b9cb-07b3-4a05-85e8-9b06faad0783', 'parameter_name': 'github_actions_runner_token'}]}"
group_30570_terraform_aws_modules_networking,data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/cluster_nodes_iam.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/db_parameter_group.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/db_subnet_group.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/dhcp_options.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/internet_gtw.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/nat_gtw.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/outputs.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/rds_enhanced_monitoring_iam.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/route_tables.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/security_groups.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/subnets.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/transit_gtw.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/variables.tf|data/terraform_collected_templates_new\group_30570_terraform_aws_modules_networking/vpc.tf,terraform,smelly,unused_parameters,0,0,0,1,0,0,0,0,0,0,0,0,0.23267364501953125,0.0,0.01000070571899414,"{'unused_parameters': [{'name': 'variable.region', 'id': 'c93eedf7-c4df-49a9-9121-b82415407178'}, {'name': 'locals.rds_enhanced_monitoring_arn', 'id': '3c235f5c-5590-4eb4-b5b6-af744c314cb4'}]}"
group_31336_modules_databases_data_explorer_kusto_cl,data/terraform_collected_templates_new\group_31336_modules_databases_data_explorer_kusto_cl/main.tf|data/terraform_collected_templates_new\group_31336_modules_databases_data_explorer_kusto_cl/module.tf|data/terraform_collected_templates_new\group_31336_modules_databases_data_explorer_kusto_cl/output.tf|data/terraform_collected_templates_new\group_31336_modules_databases_data_explorer_kusto_cl/variables.tf,terraform,smelly,unused_parameters,0,0,0,1,0,0,0,0,0,0,0,0,0.012024402618408203,0.0010030269622802734,0.0,"{'unused_parameters': [{'name': 'variable.client_config', 'id': 'fb55bec2-d69b-44c8-aa06-62025d23c64c'}]}"
group_31990_v11_Modules,data/terraform_collected_templates_new\group_31990_v11_Modules/locals.tf|data/terraform_collected_templates_new\group_31990_v11_Modules/main.tf|data/terraform_collected_templates_new\group_31990_v11_Modules/resource_compute.tf|data/terraform_collected_templates_new\group_31990_v11_Modules/resource_group.tf|data/terraform_collected_templates_new\group_31990_v11_Modules/resource_network.tf|data/terraform_collected_templates_new\group_31990_v11_Modules/resources_random.tf|data/terraform_collected_templates_new\group_31990_v11_Modules/variables.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.07656168937683105,0.0,0.014553070068359375,
group_32839_examples_resources_thunder_cgnv6_lw_4o6_,data/terraform_collected_templates_new\group_32839_examples_resources_thunder_cgnv6_lw_4o6_/resource.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.01590442657470703,0.0,0.0,
group_35066_examples_resources_dnacenter_sda_transit,data/terraform_collected_templates_new\group_35066_examples_resources_dnacenter_sda_transit/resource.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.015001058578491211,0.0,0.0,
group_35366_Chapter 10,data/terraform_collected_templates_new\group_35366_Chapter 10/1.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/10.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/11.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/12.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/13.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/14.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/15.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/16.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/17.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/18.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/19.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/2.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/20.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/21.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/22.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/23.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/3.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/4.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/5.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/6.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/7.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/8.tf|data/terraform_collected_templates_new\group_35366_Chapter 10/9.tf,terraform,smelly,no_sourced_conditions;unrestricted_ip_addresses,0,0,0,0,0,0,1,0,0,0,1,0,0.34205174446105957,0.0,0.007999420166015625,"{'unrestricted_ip_addresses': [{'resource_id': '74f5f570-d2c5-4ccd-bb63-05c8b0fb693f', 'resource_name': 'aws_network_acl.example_nacl', 'resource_type': 'aws_network_acl', 'property_path': 'ingress[2].cidr_block', 'ip_value': '0.0.0.0/0'}], 'no_sourced_conditions': [{'name': 'condition_1', 'id': '6551fa0f-b593-41b2-a59f-c5496906bfb5'}]}"
group_37025_aws_resources_iam_security_token_service,data/terraform_collected_templates_new\group_37025_aws_resources_iam_security_token_service/main.tf|data/terraform_collected_templates_new\group_37025_aws_resources_iam_security_token_service/outputs.tf|data/terraform_collected_templates_new\group_37025_aws_resources_iam_security_token_service/variables.tf,terraform,smelly,unprotected_secrets,0,0,0,0,0,0,0,0,0,0,0,1,0.04279756546020508,0.0,0.0,"{'unprotected_secrets': [{'parameter_id': 'c0073a6f-5294-4845-a8b0-e1129eac555a', 'parameter_name': 'global_endpoint_token_version'}]}"
group_37146_aws_resources_lex_bot,data/terraform_collected_templates_new\group_37146_aws_resources_lex_bot/main.tf|data/terraform_collected_templates_new\group_37146_aws_resources_lex_bot/outputs.tf|data/terraform_collected_templates_new\group_37146_aws_resources_lex_bot/variables.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.053826332092285156,0.0,0.0,
group_37376_aws_resources_rds_cluster_activity_strea,data/terraform_collected_templates_new\group_37376_aws_resources_rds_cluster_activity_strea/main.tf|data/terraform_collected_templates_new\group_37376_aws_resources_rds_cluster_activity_strea/outputs.tf|data/terraform_collected_templates_new\group_37376_aws_resources_rds_cluster_activity_strea/variables.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.037345170974731445,0.0,0.0,
group_38756_examples_networking_port_secgroup_associ,data/terraform_collected_templates_new\group_38756_examples_networking_port_secgroup_associ/base-firewall.tf|data/terraform_collected_templates_new\group_38756_examples_networking_port_secgroup_associ/base-networking.tf|data/terraform_collected_templates_new\group_38756_examples_networking_port_secgroup_associ/base-port.tf|data/terraform_collected_templates_new\group_38756_examples_networking_port_secgroup_associ/main-remove.tf|data/terraform_collected_templates_new\group_38756_examples_networking_port_secgroup_associ/main-replace.tf|data/terraform_collected_templates_new\group_38756_examples_networking_port_secgroup_associ/main.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.05468297004699707,0.0,0.0,
group_39200_examples_resources_openai_organization_g,data/terraform_collected_templates_new\group_39200_examples_resources_openai_organization_g/provider.tf|data/terraform_collected_templates_new\group_39200_examples_resources_openai_organization_g/resource.tf|data/terraform_collected_templates_new\group_39200_examples_resources_openai_organization_g/variables.tf,terraform,clean,,0,0,0,0,0,0,0,0,0,0,0,0,0.037541866302490234,0.0,0.0,
group_39272_ibmcloud_powervs_account_bootstrap_power,data/terraform_collected_templates_new\group_39272_ibmcloud_powervs_account_bootstrap_power/module_outputs.tf|data/terraform_collected_templates_new\group_39272_ibmcloud_powervs_account_bootstrap_power/module_variables.tf|data/terraform_collected_templates_new\group_39272_ibmcloud_powervs_account_bootstrap_power/module_versions.tf|data/terraform_collected_templates_new\group_39272_ibmcloud_powervs_account_bootstrap_power/network_interconnect.tf|data/terraform_collected_templates_new\group_39272_ibmcloud_powervs_account_bootstrap_power/network_power_vlan_subnet.tf,terraform,smelly,unused_parameters,0,0,0,1,0,0,0,0,0,0,0,0,0.07041525840759277,0.0,0.0,"{'unused_parameters': [{'name': 'variable.module_var_resource_group_id', 'id': 'c06d8336-9a39-4a9f-bdf3-c554ebfa73f9'}, {'name': 'variable.module_var_ibmcloud_power_zone', 'id': '543b0fb5-18e7-468c-add7-df3cb24dede6'}, {'name': 'variable.module_var_ibmcloud_vpc_crn', 'id': '05648891-e0fa-41a2-b84f-09f4a3ad4c0b'}]}"
